Date,Flow,PRCP,SNOW,TMAX,TMIN
1989-04-29,55700.0,0.0,0.0,61.0,47.0
1989-04-30,55500.0,0.0,0.0,59.0,36.0
1989-05-01,52700.0,0.45,0.0,56.0,39.0
1989-05-02,52600.0,0.0,0.0,57.0,33.0
1989-05-03,51900.0,0.0,0.0,65.0,36.0
1989-05-04,50700.0,0.07,0.0,62.0,47.0
1989-05-05,49600.0,0.15,0.0,55.0,44.0
1989-05-06,51300.0,0.0,0.0,49.0,30.0
1989-05-07,52600.0,0.0,0.0,60.0,27.0
1989-05-08,52700.0,0.0,0.0,64.0,37.0
1989-05-09,51700.0,0.22,0.0,64.0,45.0
1989-05-10,50700.0,0.0,0.0,66.0,36.0
1989-05-11,50800.0,0.0,0.0,67.0,41.0
1989-05-12,50500.0,0.0,0.0,68.0,36.0
1989-05-13,49800.0,0.0,0.0,67.0,46.0
1989-05-14,49100.0,0.0,0.0,67.0,45.0
1989-05-15,48500.0,0.01,0.0,76.0,48.0
1989-05-16,46700.0,0.0,0.0,79.0,51.0
1989-05-17,45200.0,0.0,0.0,81.0,54.0
1989-05-18,45400.0,0.23,0.0,76.0,59.0
1989-05-19,44900.0,0.05,0.0,75.0,66.0
1989-05-20,43700.0,0.0,0.0,75.0,60.0
1989-05-21,43500.0,0.0,0.0,79.0,50.0
1989-05-22,41200.0,0.0,0.0,75.0,51.0
1989-05-23,38000.0,0.0,0.0,82.0,49.0
1989-05-24,35100.0,0.23,0.0,86.0,63.0
1989-05-25,33000.0,0.19,0.0,81.0,59.0
1989-05-26,33000.0,0.0,0.0,70.0,54.0
1989-05-27,36200.0,0.0,0.0,70.0,43.0
1989-05-28,37500.0,0.0,0.0,68.0,46.0
1989-05-29,40600.0,0.0,0.0,87.0,57.0
1989-05-30,43200.0,0.0,0.0,90.0,71.0
1989-05-31,45300.0,0.1,0.0,87.0,68.0
1989-06-01,50800.0,2.14,0.0,73.0,65.0
1989-06-02,54900.0,0.0,0.0,81.0,55.0
1989-06-03,57700.0,1.25,0.0,79.0,61.0
1989-06-04,60200.0,0.0,0.0,76.0,52.0
1989-06-05,62100.0,0.0,0.0,81.0,56.0
1989-06-06,64500.0,0.0,0.0,84.0,62.0
1989-06-07,67600.0,0.0,0.0,83.0,56.0
1989-06-08,70600.0,0.07,0.0,80.0,63.0
1989-06-09,69200.0,0.0,0.0,71.0,50.0
1989-06-10,64400.0,0.0,0.0,75.0,54.0
1989-06-11,52700.0,0.02,0.0,71.0,58.0
1989-06-12,45600.0,0.79,0.0,77.0,61.0
1989-06-13,41500.0,0.61,0.0,75.0,55.0
1989-06-14,37000.0,0.0,0.0,71.0,56.0
1989-06-15,28300.0,0.0,0.0,65.0,52.0
1989-06-16,25000.0,0.0,0.0,73.0,47.0
1989-06-17,25600.0,0.0,0.0,81.0,50.0
1989-06-18,26900.0,0.0,0.0,76.0,67.0
1989-06-19,31400.0,0.0,0.0,86.0,58.0
1989-06-20,34300.0,0.0,0.0,84.0,57.0
1989-06-21,34600.0,0.0,0.0,87.0,64.0
1989-06-22,37100.0,0.0,0.0,90.0,68.0
1989-06-23,36300.0,0.0,0.0,88.0,69.0
1989-06-24,34900.0,0.0,0.0,85.0,60.0
1989-06-25,30700.0,0.0,0.0,90.0,67.0
1989-06-26,24000.0,0.02,0.0,88.0,69.0
1989-06-27,26500.0,0.0,0.0,81.0,68.0
1989-06-28,28100.0,0.0,0.0,86.0,59.0
1989-06-29,27700.0,0.0,0.0,82.0,53.0
1989-06-30,29500.0,0.0,0.0,83.0,55.0
1989-07-01,31200.0,0.0,0.0,87.0,62.0
1989-07-02,32200.0,0.0,0.0,87.0,66.0
1989-07-03,32100.0,0.0,0.0,89.0,67.0
1989-07-04,31000.0,0.0,0.0,91.0,67.0
1989-07-05,29600.0,0.0,0.0,91.0,58.0
1989-07-06,28200.0,0.0,0.0,93.0,61.0
1989-07-07,27100.0,0.0,0.0,92.0,68.0
1989-07-08,27000.0,0.0,0.0,95.0,69.0
1989-07-09,26500.0,0.0,0.0,96.0,77.0
1989-07-10,24600.0,0.0,0.0,98.0,78.0
1989-07-11,23500.0,0.0,0.0,95.0,79.0
1989-07-12,23700.0,0.22,0.0,84.0,67.0
1989-07-13,24000.0,0.0,0.0,85.0,64.0
1989-07-14,22300.0,0.0,0.0,80.0,56.0
1989-07-15,20500.0,0.0,0.0,78.0,65.0
1989-07-16,19300.0,0.0,0.0,85.0,57.0
1989-07-17,20000.0,0.0,0.0,86.0,58.0
1989-07-18,19700.0,0.53,,83.0,67.0
1989-07-19,18200.0,1.17,0.0,71.0,62.0
1989-07-20,16800.0,0.21,0.0,79.0,63.0
1989-07-21,18500.0,0.87,0.0,75.0,58.0
1989-07-22,21600.0,0.0,0.0,82.0,65.0
1989-07-23,20500.0,0.0,0.0,84.0,64.0
1989-07-24,17600.0,0.0,0.0,84.0,65.0
1989-07-25,18200.0,0.0,0.0,87.0,72.0
1989-07-26,16200.0,0.0,0.0,88.0,72.0
1989-07-27,16800.0,0.0,0.0,92.0,70.0
1989-07-28,13500.0,0.0,0.0,89.0,67.0
1989-07-29,13100.0,0.44,0.0,78.0,60.0
1989-07-30,11900.0,0.0,0.0,81.0,69.0
1989-07-31,12000.0,0.0,0.0,79.0,65.0
1989-08-01,11900.0,0.0,0.0,83.0,62.0
1989-08-02,12600.0,0.0,0.0,86.0,63.0
1989-08-03,14600.0,0.0,0.0,91.0,72.0
1989-08-04,19500.0,1.95,0.0,94.0,73.0
1989-08-05,25400.0,0.76,0.0,90.0,68.0
1989-08-06,26900.0,0.0,0.0,81.0,60.0
1989-08-07,26600.0,0.0,0.0,74.0,49.0
1989-08-08,23300.0,0.0,0.0,78.0,51.0
1989-08-09,16700.0,0.0,0.0,83.0,56.0
1989-08-10,16700.0,0.0,0.0,83.0,59.0
1989-08-11,15500.0,0.0,0.0,83.0,58.0
1989-08-12,14400.0,0.0,0.0,83.0,58.0
1989-08-13,13300.0,0.0,0.0,85.0,61.0
1989-08-14,11800.0,1.71,0.0,80.0,64.0
1989-08-15,11400.0,0.0,0.0,78.0,63.0
1989-08-16,11700.0,0.0,0.0,77.0,56.0
1989-08-17,13700.0,0.0,0.0,76.0,55.0
1989-08-18,15500.0,0.0,0.0,79.0,55.0
1989-08-19,17200.0,0.04,0.0,79.0,59.0
1989-08-20,18200.0,0.17,0.0,83.0,69.0
1989-08-21,17500.0,0.0,0.0,84.0,60.0
1989-08-22,19800.0,0.03,0.0,87.0,71.0
1989-08-23,19300.0,0.32,0.0,84.0,67.0
1989-08-24,18700.0,0.0,0.0,76.0,63.0
1989-08-25,18700.0,0.0,0.0,79.0,63.0
1989-08-26,18700.0,1.19,0.0,77.0,65.0
1989-08-27,18100.0,0.0,0.0,85.0,69.0
1989-08-28,20900.0,0.19,0.0,81.0,70.0
1989-08-29,21800.0,0.02,0.0,83.0,69.0
1989-08-30,22700.0,0.0,0.0,82.0,55.0
1989-08-31,22200.0,0.51,0.0,79.0,62.0
1989-09-01,22400.0,0.96,0.0,78.0,65.0
1989-09-02,26600.0,0.0,0.0,75.0,56.0
1989-09-03,27600.0,0.0,0.0,75.0,54.0
1989-09-04,25400.0,0.0,0.0,77.0,59.0
1989-09-05,24000.0,0.0,0.0,78.0,60.0
1989-09-06,23500.0,0.18,0.0,78.0,69.0
1989-09-07,28000.0,0.03,0.0,77.0,67.0
1989-09-08,32700.0,0.47,0.0,76.0,66.0
1989-09-09,37200.0,1.26,0.0,73.0,59.0
1989-09-10,39800.0,0.01,0.0,74.0,51.0
1989-09-11,37500.0,0.0,0.0,74.0,59.0
1989-09-12,32900.0,0.0,0.0,69.0,45.0
1989-09-13,31900.0,0.36,0.0,57.0,47.0
1989-09-14,29400.0,0.0,0.0,68.0,49.0
1989-09-15,25900.0,0.0,0.0,70.0,43.0
1989-09-16,21700.0,0.0,0.0,75.0,46.0
1989-09-17,18700.0,0.0,0.0,77.0,48.0
1989-09-18,18000.0,0.0,0.0,78.0,52.0
1989-09-19,15700.0,0.0,0.0,79.0,50.0
1989-09-20,14100.0,0.0,0.0,80.0,50.0
1989-09-21,14400.0,0.0,0.0,77.0,50.0
1989-09-22,19000.0,0.01,0.0,74.0,53.0
1989-09-23,22600.0,0.0,0.0,67.0,33.0
1989-09-24,21400.0,0.0,0.0,63.0,31.0
1989-09-25,16800.0,0.0,0.0,74.0,36.0
1989-09-26,14100.0,0.0,0.0,68.0,39.0
1989-09-27,15200.0,0.0,0.0,67.0,35.0
1989-09-28,16400.0,0.0,0.0,74.0,39.0
1989-09-29,16000.0,0.0,0.0,74.0,47.0
1989-09-30,16600.0,0.0,0.0,79.0,41.0
1989-10-01,17900.0,0.0,0.0,80.0,46.0
1989-10-02,18300.0,0.0,0.0,75.0,48.0
1989-10-03,17700.0,0.0,0.0,54.0,36.0
1989-10-04,18900.0,0.0,0.0,61.0,28.0
1989-10-05,18800.0,0.56,0.0,61.0,45.0
1989-10-06,16400.0,0.0,0.0,61.0,41.0
1989-10-07,17700.0,0.0,0.0,55.0,30.0
1989-10-08,17200.0,0.0,0.0,56.0,33.0
1989-10-09,17500.0,0.0,0.0,61.0,34.0
1989-10-10,16600.0,0.0,0.0,63.0,40.0
1989-10-11,18000.0,0.0,0.0,83.0,40.0
1989-10-12,15800.0,0.0,0.0,75.0,44.0
1989-10-13,15700.0,0.0,0.0,82.0,41.0
1989-10-14,16000.0,0.0,0.0,83.0,52.0
1989-10-15,16800.0,0.0,0.0,82.0,56.0
1989-10-16,16400.0,0.0,0.0,72.0,49.0
1989-10-17,17100.0,0.04,0.0,49.0,38.0
1989-10-18,17100.0,0.0,0.0,43.0,28.0
1989-10-19,17700.0,0.0,0.0,41.0,34.0
1989-10-20,19700.0,0.03,0.0,53.0,33.0
1989-10-21,19800.0,0.0,0.0,65.0,31.0
1989-10-22,19500.0,0.0,0.0,68.0,28.0
1989-10-23,18600.0,0.0,0.0,78.0,39.0
1989-10-24,19000.0,0.0,0.0,80.0,43.0
1989-10-25,17600.0,0.0,0.0,79.0,52.0
1989-10-26,17500.0,0.0,0.0,76.0,51.0
1989-10-27,17900.0,0.0,0.0,76.0,47.0
1989-10-28,17500.0,0.0,0.0,72.0,57.0
1989-10-29,18000.0,0.0,0.0,72.0,58.0
1989-10-30,17600.0,0.32,0.0,63.0,54.0
1989-10-31,20600.0,0.01,0.0,54.0,36.0
1989-11-01,21500.0,0.0,0.0,53.0,31.0
1989-11-02,24000.0,0.0,0.0,42.0,30.0
1989-11-03,24900.0,0.0,0.0,43.0,22.0
1989-11-04,26800.0,0.0,0.0,60.0,42.0
1989-11-05,27000.0,0.0,0.0,64.0,52.0
1989-11-06,25900.0,0.0,0.0,56.0,36.0
1989-11-07,25600.0,0.17,0.0,49.0,40.0
1989-11-08,26900.0,0.0,0.0,52.0,35.0
1989-11-09,27200.0,0.02,0.0,53.0,28.0
1989-11-10,26600.0,0.03,0.0,49.0,34.0
1989-11-11,27100.0,0.0,0.0,60.0,35.0
1989-11-12,26100.0,0.0,0.0,49.0,29.0
1989-11-13,26900.0,0.0,0.0,75.0,43.0
1989-11-14,23200.0,0.0,0.0,67.0,44.0
1989-11-15,23300.0,0.0,0.0,46.0,36.0
1989-11-16,23300.0,0.01,0.0,36.0,20.0
1989-11-17,23300.0,0.0,0.0,38.0,11.0
1989-11-18,21900.0,0.0,0.0,28.0,9.0
1989-11-19,23100.0,0.0,0.0,58.0,20.0
1989-11-20,20900.0,0.0,0.0,57.0,42.0
1989-11-21,19900.0,0.0,0.0,44.0,24.0
1989-11-22,20900.0,0.01,0.1,30.0,26.0
1989-11-23,24000.0,0.0,0.0,35.0,14.0
1989-11-24,23500.0,0.0,0.0,50.0,11.0
1989-11-25,22800.0,0.0,0.0,53.0,40.0
1989-11-26,23100.0,0.0,0.0,48.0,17.0
1989-11-27,23400.0,0.0,0.0,64.0,40.0
1989-11-28,23400.0,0.08,0.0,50.0,19.0
1989-11-29,25600.0,0.0,0.0,31.0,6.0
1989-11-30,24000.0,0.0,0.0,47.0,19.0
1989-12-01,23200.0,0.0,0.0,50.0,19.0
1989-12-02,23600.0,0.0,0.0,41.0,16.0
1989-12-03,26700.0,0.0,0.0,26.0,8.0
1989-12-04,23700.0,0.0,0.0,48.0,21.0
1989-12-05,17200.0,0.0,0.0,53.0,31.0
1989-12-06,16700.0,0.0,0.0,42.0,24.0
1989-12-07,20600.0,0.0,0.0,24.0,9.0
1989-12-08,20800.0,0.0,0.0,25.0,12.0
1989-12-09,20000.0,0.0,0.0,40.0,16.0
1989-12-10,18500.0,0.0,0.0,32.0,21.0
1989-12-11,16900.0,0.02,0.2,29.0,11.0
1989-12-12,14300.0,0.0,0.0,15.0,-3.0
1989-12-13,12900.0,0.06,0.7,16.0,3.0
1989-12-14,13100.0,0.02,0.4,15.0,-7.0
1989-12-15,13100.0,0.02,0.2,12.0,-15.0
1989-12-16,13100.0,0.0,0.0,9.0,-11.0
1989-12-17,12500.0,0.0,0.0,18.0,8.0
1989-12-18,13100.0,0.0,0.0,13.0,-5.0
1989-12-19,12800.0,0.14,1.5,11.0,-2.0
1989-12-20,12400.0,0.05,0.5,5.0,-5.0
1989-12-21,12200.0,0.04,0.4,4.0,-19.0
1989-12-22,12100.0,0.0,0.0,-4.0,-18.0
1989-12-23,12100.0,0.0,0.0,-1.0,-22.0
1989-12-24,12000.0,0.12,1.3,15.0,-4.0
1989-12-25,12000.0,0.02,0.2,37.0,15.0
1989-12-26,12000.0,0.0,0.0,35.0,-1.0
1989-12-27,11900.0,0.03,0.3,37.0,14.0
1989-12-28,11700.0,0.0,0.0,39.0,31.0
1989-12-29,11600.0,0.0,0.0,37.0,28.0
1989-12-30,11600.0,0.02,0.2,30.0,24.0
1989-12-31,11900.0,0.02,0.2,30.0,23.0
1990-01-01,12200.0,0.0,0.0,30.0,23.0
1990-01-02,13000.0,0.0,0.0,43.0,21.0
1990-01-03,14000.0,0.0,0.0,43.0,34.0
1990-01-04,15500.0,0.43,0.1,40.0,27.0
1990-01-05,16700.0,0.0,0.0,39.0,19.0
1990-01-06,15800.0,0.0,0.0,34.0,19.0
1990-01-07,14800.0,0.0,0.0,43.0,24.0
1990-01-08,14500.0,0.0,0.0,45.0,22.0
1990-01-09,16000.0,0.04,0.0,43.0,32.0
1990-01-10,19000.0,0.0,0.0,38.0,24.0
1990-01-11,23200.0,0.0,0.0,41.0,33.0
1990-01-12,21500.0,0.0,0.0,34.0,21.0
1990-01-13,23900.0,0.0,0.0,30.0,12.0
1990-01-14,23800.0,0.0,0.0,45.0,24.0
1990-01-15,24000.0,0.0,0.0,56.0,22.0
1990-01-16,23300.0,0.03,0.0,54.0,31.0
1990-01-17,24200.0,0.09,0.0,55.0,35.0
1990-01-18,23200.0,0.0,0.0,35.0,27.0
1990-01-19,24500.0,0.0,0.0,34.0,19.0
1990-01-20,24700.0,0.06,0.0,33.0,31.0
1990-01-21,26500.0,0.05,0.5,35.0,23.0
1990-01-22,24700.0,0.0,0.0,42.0,29.0
1990-01-23,23500.0,0.01,0.0,47.0,27.0
1990-01-24,20900.0,0.0,0.0,46.0,30.0
1990-01-25,21400.0,0.57,7.0,40.0,20.0
1990-01-26,19600.0,0.0,0.0,29.0,8.0
1990-01-27,18000.0,0.0,0.0,46.0,28.0
1990-01-28,17600.0,0.0,0.0,38.0,15.0
1990-01-29,17300.0,0.0,0.0,42.0,13.0
1990-01-30,17100.0,0.0,0.0,43.0,24.0
1990-01-31,17100.0,0.0,0.0,42.0,14.0
1990-02-01,17200.0,0.0,0.0,45.0,33.0
1990-02-02,17800.0,0.13,1.3,33.0,22.0
1990-02-03,18200.0,0.04,0.0,32.0,26.0
1990-02-04,18200.0,0.0,0.0,42.0,20.0
1990-02-05,19500.0,0.0,0.0,55.0,28.0
1990-02-06,16400.0,0.01,0.0,51.0,28.0
1990-02-07,19200.0,0.0,0.0,41.0,29.0
1990-02-08,18300.0,0.0,0.0,62.0,40.0
1990-02-09,17600.0,0.0,0.0,53.0,28.0
1990-02-10,22400.0,0.0,0.0,38.0,20.0
1990-02-11,24400.0,0.0,0.0,42.0,24.0
1990-02-12,24500.0,0.0,0.0,63.0,22.0
1990-02-13,23000.0,0.0,0.0,58.0,32.0
1990-02-14,22900.0,0.25,3.0,32.0,21.0
1990-02-15,25100.0,0.54,3.8,30.0,23.0
1990-02-16,21900.0,0.03,0.3,32.0,21.0
1990-02-17,21300.0,0.0,0.0,25.0,1.0
1990-02-18,21100.0,0.0,0.0,42.0,20.0
1990-02-19,21100.0,0.0,0.0,35.0,16.0
1990-02-20,20800.0,0.0,0.0,32.0,5.0
1990-02-21,18900.0,0.0,0.0,43.0,17.0
1990-02-22,19100.0,0.38,0.0,40.0,33.0
1990-02-23,19700.0,0.17,1.8,39.0,19.0
1990-02-24,20400.0,0.09,1.1,35.0,13.0
1990-02-25,18200.0,0.0,0.0,16.0,2.0
1990-02-26,18200.0,0.0,0.0,35.0,10.0
1990-02-27,18600.0,0.0,0.0,39.0,27.0
1990-02-28,18700.0,0.0,0.0,35.0,14.0
1990-03-01,18600.0,0.0,0.0,45.0,19.0
1990-03-02,20600.0,0.0,0.0,55.0,31.0
1990-03-03,19800.0,0.0,0.0,47.0,24.0
1990-03-04,20700.0,0.0,0.0,47.0,21.0
1990-03-05,20800.0,0.09,0.0,43.0,32.0
1990-03-06,21400.0,0.0,0.0,35.0,28.0
1990-03-07,20300.0,0.0,0.0,35.0,25.0
1990-03-08,21400.0,0.83,0.0,49.0,33.0
1990-03-09,33400.0,0.05,0.0,62.0,37.0
1990-03-10,42200.0,0.35,0.0,65.0,46.0
1990-03-11,43700.0,0.56,0.0,72.0,54.0
1990-03-12,44900.0,0.11,0.0,80.0,57.0
1990-03-13,58400.0,0.47,0.0,72.0,58.0
1990-03-14,69700.0,0.39,0.0,67.0,60.0
1990-03-15,80600.0,0.95,0.0,64.0,46.0
1990-03-16,104000.0,0.0,0.0,59.0,39.0
1990-03-17,114000.0,0.01,0.0,48.0,34.0
1990-03-18,117000.0,0.0,0.0,43.0,31.0
1990-03-19,115000.0,0.0,0.0,34.0,21.0
1990-03-20,109000.0,0.0,0.0,48.0,20.0
1990-03-21,117000.0,0.0,0.0,64.0,34.0
1990-03-22,116000.0,0.19,0.0,60.0,40.0
1990-03-23,114000.0,0.0,0.0,42.0,21.0
1990-03-24,114000.0,0.0,0.0,39.0,24.0
1990-03-25,111000.0,0.0,0.0,46.0,22.0
1990-03-26,102000.0,0.0,0.0,46.0,26.0
1990-03-27,88700.0,0.0,0.0,51.0,19.0
1990-03-28,72600.0,0.0,0.0,52.0,35.0
1990-03-29,63100.0,0.1,0.0,47.0,38.0
1990-03-30,53100.0,0.0,0.0,45.0,38.0
1990-03-31,48200.0,0.0,0.0,52.0,32.0
1990-04-01,45500.0,0.17,0.0,58.0,45.0
1990-04-02,44000.0,0.0,0.0,46.0,33.0
1990-04-03,43500.0,0.0,0.0,53.0,29.0
1990-04-04,43300.0,0.02,0.0,60.0,37.0
1990-04-05,42700.0,0.0,0.0,56.0,36.0
1990-04-06,40100.0,0.0,0.0,39.0,24.0
1990-04-07,37300.0,0.0,0.0,49.0,18.0
1990-04-08,33700.0,0.02,0.0,68.0,32.0
1990-04-09,31000.0,0.06,0.0,65.0,47.0
1990-04-10,31600.0,0.28,0.0,48.0,38.0
1990-04-11,37300.0,0.0,0.0,47.0,30.0
1990-04-12,43900.0,0.0,0.0,48.0,23.0
1990-04-13,41500.0,0.24,0.0,46.0,31.0
1990-04-14,38700.0,0.27,0.0,58.0,37.0
1990-04-15,37000.0,0.01,0.0,59.0,45.0
1990-04-16,33900.0,0.02,0.0,62.0,32.0
1990-04-17,30300.0,0.0,0.0,47.0,29.0
1990-04-18,27700.0,0.0,0.0,57.0,23.0
1990-04-19,26900.0,0.06,0.0,54.0,42.0
1990-04-20,23100.0,0.89,0.0,60.0,51.0
1990-04-21,22300.0,0.0,0.0,66.0,47.0
1990-04-22,21800.0,0.0,0.0,75.0,42.0
1990-04-23,22400.0,0.0,0.0,84.0,56.0
1990-04-24,24500.0,0.0,0.0,84.0,63.0
1990-04-25,30400.0,0.0,0.0,86.0,61.0
1990-04-26,36700.0,0.0,0.0,85.0,63.0
1990-04-27,46400.0,0.27,0.0,82.0,62.0
1990-04-28,52600.0,0.63,0.0,65.0,46.0
1990-04-29,55000.0,0.0,0.0,70.0,38.0
1990-04-30,58600.0,0.0,0.0,68.0,41.0
1990-05-01,60000.0,0.0,0.0,58.0,41.0
1990-05-02,60400.0,0.0,0.0,68.0,36.0
1990-05-03,60300.0,0.02,0.0,63.0,49.0
1990-05-04,61500.0,1.45,0.0,50.0,44.0
1990-05-05,62300.0,0.08,0.0,62.0,38.0
1990-05-06,62500.0,0.12,0.0,71.0,41.0
1990-05-07,61900.0,0.0,0.0,77.0,53.0
1990-05-08,61000.0,0.0,0.0,79.0,62.0
1990-05-09,62400.0,0.37,0.0,76.0,56.0
1990-05-10,65800.0,0.32,0.0,56.0,41.0
1990-05-11,64100.0,0.0,0.0,65.0,36.0
1990-05-12,61000.0,0.54,0.0,62.0,48.0
1990-05-13,59700.0,0.07,0.0,67.0,43.0
1990-05-14,58000.0,0.0,0.0,77.0,52.0
1990-05-15,56600.0,0.0,0.0,73.0,54.0
1990-05-16,59000.0,0.58,0.0,69.0,61.0
1990-05-17,61100.0,0.0,0.0,65.0,50.0
1990-05-18,62700.0,0.0,0.0,77.0,44.0
1990-05-19,64100.0,0.74,0.0,74.0,57.0
1990-05-20,66900.0,0.02,0.0,71.0,49.0
1990-05-21,68100.0,0.0,0.0,60.0,49.0
1990-05-22,68500.0,0.0,0.0,70.0,42.0
1990-05-23,69600.0,0.0,0.0,67.0,51.0
1990-05-24,72400.0,0.13,0.0,70.0,47.0
1990-05-25,74800.0,0.55,0.0,61.0,57.0
1990-05-26,75900.0,0.0,0.0,67.0,57.0
1990-05-27,76200.0,0.0,0.0,74.0,54.0
1990-05-28,76400.0,0.0,0.0,75.0,55.0
1990-05-29,75900.0,0.0,0.0,73.0,53.0
1990-05-30,70700.0,0.0,0.0,71.0,46.0
1990-05-31,62100.0,0.0,0.0,76.0,46.0
1990-06-01,56500.0,0.0,0.0,84.0,65.0
1990-06-02,53500.0,0.23,0.0,81.0,70.0
1990-06-03,52400.0,0.0,0.0,70.0,52.0
1990-06-04,51600.0,0.0,0.0,65.0,47.0
1990-06-05,53900.0,0.21,0.0,64.0,51.0
1990-06-06,53100.0,0.0,0.0,80.0,53.0
1990-06-07,53900.0,0.17,0.0,76.0,51.0
1990-06-08,56900.0,0.88,0.0,78.0,63.0
1990-06-09,60000.0,0.01,0.0,80.0,61.0
1990-06-10,61700.0,0.0,0.0,81.0,54.0
1990-06-11,62000.0,0.0,0.0,82.0,56.0
1990-06-12,61500.0,0.0,0.0,89.0,68.0
1990-06-13,59700.0,0.0,0.0,87.0,74.0
1990-06-14,61300.0,3.28,0.0,83.0,68.0
1990-06-15,71500.0,0.0,0.0,81.0,67.0
1990-06-16,68500.0,3.73,0.0,80.0,66.0
1990-06-17,72400.0,0.8,0.0,88.0,65.0
1990-06-18,79000.0,0.0,0.0,85.0,65.0
1990-06-19,89600.0,0.15,0.0,83.0,59.0
1990-06-20,94300.0,0.02,0.0,83.0,65.0
1990-06-21,101000.0,0.0,0.0,79.0,60.0
1990-06-22,112000.0,1.05,0.0,74.0,59.0
1990-06-23,119000.0,0.0,0.0,76.0,58.0
1990-06-24,123000.0,0.0,0.0,82.0,54.0
1990-06-25,121000.0,0.0,0.0,84.0,59.0
1990-06-26,116000.0,0.45,0.0,86.0,63.0
1990-06-27,111000.0,0.0,0.0,89.0,69.0
1990-06-28,101000.0,0.55,0.0,86.0,68.0
1990-06-29,100000.0,3.1,0.0,82.0,65.0
1990-06-30,115000.0,0.0,0.0,93.0,71.0
1990-07-01,111000.0,0.0,0.0,87.0,67.0
1990-07-02,102000.0,0.0,0.0,82.0,63.0
1990-07-03,96600.0,0.0,0.0,94.0,71.0
1990-07-04,96800.0,0.0,0.0,97.0,77.0
1990-07-05,96400.0,0.05,0.0,92.0,67.0
1990-07-06,91900.0,0.0,0.0,80.0,59.0
1990-07-07,84700.0,0.0,0.0,86.0,59.0
1990-07-08,77100.0,0.0,0.0,95.0,74.0
1990-07-09,68800.0,0.01,0.0,90.0,72.0
1990-07-10,64000.0,0.01,0.0,83.0,68.0
1990-07-11,60400.0,0.25,0.0,76.0,61.0
1990-07-12,61100.0,0.0,0.0,73.0,58.0
1990-07-13,61300.0,0.0,0.0,70.0,58.0
1990-07-14,61900.0,0.09,0.0,67.0,56.0
1990-07-15,61700.0,0.07,0.0,78.0,59.0
1990-07-16,58000.0,0.4,0.0,85.0,62.0
1990-07-17,52000.0,0.0,0.0,86.0,69.0
1990-07-18,47600.0,0.0,0.0,85.0,68.0
1990-07-19,44400.0,0.01,0.0,90.0,67.0
1990-07-20,44200.0,0.34,0.0,82.0,68.0
1990-07-21,48000.0,0.83,0.0,78.0,68.0
1990-07-22,49000.0,0.0,0.0,79.0,63.0
1990-07-23,49300.0,0.0,0.0,79.0,56.0
1990-07-24,47700.0,0.0,0.0,81.0,57.0
1990-07-25,44500.0,0.0,0.0,83.0,62.0
1990-07-26,36500.0,0.0,0.0,83.0,66.0
1990-07-27,31600.0,0.06,0.0,84.0,69.0
1990-07-28,24100.0,0.0,0.0,84.0,69.0
1990-07-29,34000.0,0.8,0.0,83.0,69.0
1990-07-30,52000.0,0.0,0.0,81.0,67.0
1990-07-31,56300.0,0.0,0.0,78.0,61.0
1990-08-01,53000.0,0.0,0.0,76.0,55.0
1990-08-02,52500.0,0.0,0.0,81.0,54.0
1990-08-03,55300.0,0.1,0.0,83.0,68.0
1990-08-04,58600.0,1.05,0.0,84.0,70.0
1990-08-05,61200.0,0.0,0.0,80.0,59.0
1990-08-06,59400.0,0.0,0.0,76.0,53.0
1990-08-07,54800.0,0.0,0.0,78.0,51.0
1990-08-08,55000.0,0.0,0.0,81.0,52.0
1990-08-09,54200.0,0.0,0.0,80.0,53.0
1990-08-10,54600.0,0.0,0.0,83.0,65.0
1990-08-11,51700.0,0.0,0.0,85.0,63.0
1990-08-12,48000.0,0.83,0.0,81.0,65.0
1990-08-13,42900.0,0.0,0.0,76.0,60.0
1990-08-14,37700.0,0.0,0.0,82.0,57.0
1990-08-15,30300.0,0.0,0.0,84.0,65.0
1990-08-16,28400.0,0.0,0.0,80.0,67.0
1990-08-17,26400.0,2.12,0.0,84.0,69.0
1990-08-18,31000.0,0.0,0.0,91.0,73.0
1990-08-19,36800.0,0.01,0.0,87.0,72.0
1990-08-20,50300.0,2.06,0.0,73.0,68.0
1990-08-21,60400.0,0.02,0.0,71.0,65.0
1990-08-22,61800.0,0.0,0.0,74.0,64.0
1990-08-23,58000.0,0.0,0.0,81.0,63.0
1990-08-24,62000.0,0.0,0.0,84.0,67.0
1990-08-25,66900.0,0.55,0.0,85.0,67.0
1990-08-26,75000.0,0.0,0.0,90.0,71.0
1990-08-27,87400.0,0.0,0.0,93.0,75.0
1990-08-28,90300.0,0.0,0.0,90.0,75.0
1990-08-29,93600.0,0.06,0.0,85.0,65.0
1990-08-30,91200.0,0.03,0.0,82.0,60.0
1990-08-31,82600.0,0.0,0.0,81.0,58.0
1990-09-01,64500.0,0.0,0.0,87.0,65.0
1990-09-02,56800.0,0.01,0.0,84.0,69.0
1990-09-03,53900.0,0.36,0.0,80.0,61.0
1990-09-04,58200.0,0.0,0.0,93.0,68.0
1990-09-05,59900.0,0.0,0.0,94.0,70.0
1990-09-06,52800.0,0.0,0.0,95.0,73.0
1990-09-07,36600.0,0.01,0.0,89.0,70.0
1990-09-08,25000.0,0.0,0.0,80.0,62.0
